ds,yhat,yhat_lower,yhat_upper
2024-10-04,67491.50766200418,61058.40122961075,73364.12140782567
2024-10-05,67615.5868812864,61198.26777232866,73822.44289732086
2024-10-06,67808.79492719438,62134.921547617254,73438.99588752052
2024-10-07,68099.30088567856,62390.45232582469,74440.4682464688
2024-10-08,68232.67066440509,62066.139949641896,73954.46622029506
2024-10-09,68510.34525487773,62500.63704769015,74125.64641376943
2024-10-10,68634.31768334725,62931.877304684276,74660.95996262196
2024-10-11,68869.30499464503,62596.74483926288,74912.9307138273
2024-10-12,69033.761330244,62832.64186285754,75145.67319635306
2024-10-13,69266.15415914154,63426.01417737162,75461.52340300167
2024-10-14,69594.56996492669,63600.826249282,75600.85766221827
2024-10-15,69764.47918583223,63688.29998394184,75795.16285083159
2024-10-16,70077.2129115407,64153.45264864683,76063.71071142593
2024-10-17,70234.63867353369,64769.18535416349,76133.46114238132
2024-10-18,70501.3316995478,64556.894097602904,76729.87493884806
2024-10-19,70695.58771114534,64753.86909812494,76468.8837369971
2024-10-20,70955.69933277467,65007.30504331545,76922.52496113142
2024-10-21,71309.56241851908,65421.25852236115,77198.7907831834
2024-10-22,71502.44209016598,66008.98551057676,77509.28886468895
2024-10-23,71835.4509823419,66013.1788360429,77785.13327775008
2024-10-24,72010.22701937432,66012.10615135934,77860.00277841577
2024-10-25,72291.10707917849,66387.04043624384,77906.77808135495
2024-10-26,72496.14260520428,66311.89624519374,78322.93361585212
2024-10-27,72763.37921461498,67202.23044872054,78890.66271494507
2024-10-28,73120.46658643844,67284.52415994708,78878.02508713257
2024-10-29,73312.42839851798,67152.0721948414,79113.35501063326
2024-10-30,73640.14478130406,67699.39113605437,79179.68500105345
2024-10-31,73805.03458192742,67550.33858905885,78950.68293058506
2024-11-01,74071.23375815118,68273.16227409427,80035.16908123983
2024-11-02,74256.61592208061,68575.99444771207,80029.1450061647
2024-11-03,74499.07703400352,68419.23650686772,80463.4775586143
2024-11-04,74826.15047463798,69061.15510496903,80853.32225806754
2024-11-05,74982.7822004322,69486.52590561907,81109.64548172703
2024-11-06,75269.81837623211,69488.08317258213,81303.72120956183
2024-11-07,75388.69269500906,69180.61344756218,81676.85012774369
2024-11-08,75603.6096102177,69698.59017131392,81276.30305459781
2024-11-09,75732.56939668172,69687.38053849485,81410.89775935284
2024-11-10,75913.65692717243,69638.08487518632,81718.2928306572
2024-11-11,76174.66027183982,70145.6879383567,82116.07067131047
2024-11-12,76260.84869798565,70511.31738882663,82292.50734416205
2024-11-13,76473.46233378314,70717.83581039593,82496.39693738453
2024-11-14,76514.40057433912,70239.09791210307,82531.97805186987
2024-11-15,76648.40532734412,71024.67115427674,82421.83549758475
2024-11-16,76694.08489279341,70628.8379948857,82787.45151547923
2024-11-17,76790.20025376724,70935.88674545965,83156.09217500492
2024-11-18,76965.27979099621,70888.73611338453,83067.72215269343
2024-11-19,76965.39192468212,70584.92648098302,83124.8647477229
2024-11-20,77092.62789808985,70944.34510679456,83020.431353474
2024-11-21,77049.78176155257,70805.13584101264,83483.31230756173
2024-11-22,77102.52366763247,71280.51557872772,82777.11253993113
2024-11-23,77070.41232207677,71383.39861708178,83218.7838738819
2024-11-24,77093.16845705196,71124.831006663,83157.52576818634
2024-11-25,77200.27546999868,71288.01395680389,83319.77519100376
2024-11-26,77138.73690408417,71205.93669542996,82930.01527374609
2024-11-27,77211.54319882383,71002.87850973156,83317.99676578426
2024-11-28,77122.33502353929,71275.08028062683,83363.04256087502
2024-11-29,77137.55959555146,71399.94559372275,82913.89149798235
2024-11-30,77077.46615191322,71323.3080956733,83244.67691694923
2024-12-01,77082.3627929427,71453.29657590167,83134.4053261814
2024-12-02,77182.20121370655,70985.64499201774,83017.8308983326
2024-12-03,77124.31938557255,71043.56882735854,83227.20754349296
2024-12-04,77211.8950072313,71457.5210926578,83226.21043994637
2024-12-05,77148.59742396203,70714.8756234247,83105.72188416723
2024-12-06,77200.73478843586,70787.54915058958,82866.43274625385
2024-12-07,77188.2429782764,71016.13278375225,83180.84659540126
2024-12-08,77250.93879970339,71029.60371889411,82917.89625261346
2024-12-09,77418.1042590752,71598.19094601461,83403.90443781698
2024-12-10,77436.23217512926,71223.063841458,83352.38622562183
2024-12-11,77607.48609829282,71780.81098564855,83637.04298084544
2024-12-12,77634.36231152486,71555.74903477267,83675.30556996068
2024-12-13,77781.85068413317,71519.34201851128,84023.6111038245
2024-12-14,77868.44080985202,71862.21954239419,83736.67689786115
2024-12-15,78032.39578976281,71619.98282291877,83759.22405220303
2024-12-16,78301.36018759881,72709.13802611452,84413.84161838402
2024-12-17,78420.13209188243,72752.1986528088,84501.18723487266
2024-12-18,78689.15183250055,73176.89844047134,85017.03846068092
2024-12-19,78809.19463286114,72324.85712984,84714.34054930415
2024-12-20,79043.5634092812,72979.8309229229,84781.49595356623
2024-12-21,79209.12753273429,73542.92041428805,85561.70000762417
2024-12-22,79442.62925305434,73580.66562106465,85287.42379240334
2024-12-23,79770.32362199764,73650.89323795064,85779.31840442089
2024-12-24,79935.78114287561,73870.26050039486,85815.57796846372
2024-12-25,80238.40498819214,74631.33757164264,86390.64118496567
2024-12-26,80378.14937752378,74333.50191942576,86329.30963471909
2024-12-27,80617.73467280024,74504.08929424502,87270.30452184801
2024-12-28,80773.70440283667,74895.74580445152,87150.00354264406
2024-12-29,80982.74538149255,74900.11492319472,87219.844081071
2024-12-30,81271.33630289222,75393.59873069396,87310.60739086318
2024-12-31,81383.55368499167,75324.05498841987,87720.2457445367
2025-01-01,81619.58675489873,75660.70082790521,87701.70853114281
2025-01-02,81680.44773821291,75267.11854805071,87789.51376791214
2025-01-03,81830.17310467674,76026.5517856628,87268.50571871511
2025-01-04,81886.86110648791,76228.45509643729,88043.00640091958
2025-01-05,81988.96702869503,76005.702925507,88074.98472449082
2025-01-06,82164.92191876465,76657.52721159704,88329.01210530585
2025-01-07,82160.90417373889,76492.28066603886,88456.29958344431
2025-01-08,82279.3162006458,75684.83261988191,87448.33271031531
2025-01-09,82223.45333848783,75849.85676685814,88423.71167992194
2025-01-10,82259.6614097306,76466.75360909016,88706.41746610368
2025-01-11,82208.3291260761,75783.14156504537,88007.8589663214
2025-01-12,82210.13771019921,76053.77742995623,88368.789154698
2025-01-13,82295.63447583588,76307.27109609939,88378.84160542933
2025-01-14,82212.96073090445,76378.1820396907,87642.6457706991
2025-01-15,82266.28719363302,76285.81211077404,88423.35830155878
2025-01-16,82160.44504929383,76311.78342412092,88209.31578228457
2025-01-17,82163.04989688926,76279.54944527823,88024.19908806351
2025-01-18,82095.46561226138,76194.78964139661,88254.4543675307
2025-01-19,82099.03119087941,75963.59878038851,88203.32168501957
2025-01-20,82204.61789577492,75704.8167360522,88062.6883404064
2025-01-21,82160.34752395753,76262.15596345568,88246.63815078014
2025-01-22,82270.02528273463,75925.68519682213,88373.62165769769
2025-01-23,82237.7755480981,75921.19582466992,88158.81440911946
2025-01-24,82330.1777363303,75998.50913648879,88628.82045155113
2025-01-25,82367.24913229249,76747.14617480883,88537.80894856996
2025-01-26,82488.69739168821,76197.2115478903,88894.53568694855
2025-01-27,82723.5095397467,76346.89619192148,89196.17392660122
2025-01-28,82817.7076293951,76676.16870243727,89104.38100226111
2025-01-29,83072.82376627043,77085.75608663233,89062.64996902378
2025-01-30,83190.58187185104,76798.80513554308,89156.13674763139
2025-01-31,83435.08241813633,77379.40441427137,89796.51121485977
2025-02-01,83623.83590538464,77407.24112614941,90194.31746961559
2025-02-02,83894.0666786922,77371.37422699074,90376.59169442864
2025-02-03,84272.35276094735,78131.34773104223,90619.71418748808
2025-02-04,84502.43072395584,78485.17306983774,90373.78010069643
2025-02-05,84883.7171945971,78641.45017440982,91136.88661012672
2025-02-06,85116.03331434392,79107.97359812212,91668.0688510036
2025-02-07,85461.82741565953,78794.25887152417,91386.57063180146
2025-02-08,85737.24082365,79706.72993132964,91912.54596147907
2025-02-09,86078.4376437031,79868.38578497582,92200.39514689839
2025-02-10,86511.26362397074,80188.84823470417,92686.0021200864
2025-02-11,86779.0626870781,80572.99939662368,93003.0683056726
2025-02-12,87181.202472752,81206.86998450651,93403.90573260328
2025-02-13,87417.79513356199,81295.67481360093,93636.66067630153
2025-02-14,87751.9087527152,81688.91182976385,94348.86578959042
2025-02-15,88000.61457718562,81419.50466497926,94077.46032126578
2025-02-16,88301.29138490399,82322.17220931058,94666.96608942734
2025-02-17,88681.25269517867,82674.34393387989,95183.00018835028
2025-02-18,88885.52618458895,82919.76579452492,95734.65096247177
2025-02-19,89215.33754691378,83261.16274692088,95502.02584609354
2025-02-20,89372.7860434682,83199.64509232907,95862.11844589877
2025-02-21,89623.00819976183,83297.27960855757,95921.33331231376
2025-02-22,89785.1759849918,83705.29253729733,96125.76641525114
2025-02-23,89998.75196451045,83737.56207547632,96519.54344410865
2025-02-24,90293.06830536849,83469.98163763488,96580.07014486766
2025-02-25,90415.06013870168,84223.60168029089,96619.16712215469
2025-02-26,90667.70660174363,84491.30940022814,96797.09952129472
2025-02-27,90754.66780600292,84003.2661478923,97304.82315460776
2025-02-28,90942.41507916796,84380.04896446494,97664.71759602934
2025-03-01,91051.20157857999,84431.33242151231,97929.49666646362
2025-03-02,91221.29637894798,84671.5652072125,98090.7016430624
2025-03-03,91482.54936338817,85020.65155007197,98501.26568954713
2025-03-04,91582.11769646677,85239.6327485631,98044.02331962869
2025-03-05,91822.9072966219,85148.49613453758,98138.29104181018
2025-03-06,91908.21746729525,85223.10730436955,98505.56025857467
2025-03-07,92103.88576825618,85366.60650419434,98809.85952991042
2025-03-08,92229.27978762118,85367.00691877127,98835.15190132294
2025-03-09,92423.55832051915,86088.74574129579,99179.34472972264
2025-03-10,92715.26854326478,86105.93707009417,99320.2187696023
2025-03-11,92850.10909756689,86374.25720000913,99808.73645279177
2025-03-12,93129.41153660913,86108.76423097734,99690.67869917549
2025-03-13,93254.8272505947,86353.78615430242,99981.94943645336
2025-03-14,93490.51586221527,87088.09282999084,100790.91946382036
2025-03-15,93654.18064038677,87396.34971041487,100849.97106352566
2025-03-16,93883.37233343157,87538.60765984977,100602.39672308062
2025-03-17,94205.12694141835,87725.16926381874,100878.03784189523
2025-03-18,94363.7663357453,87974.60235628767,101529.63370215331
2025-03-19,94659.4132595831,87813.59106783492,101681.9284533646
2025-03-20,94792.70701960502,88170.55143047051,101836.853196275
2025-03-21,95027.01518344977,88452.60044581117,101813.40979986584
2025-03-22,95179.48630278131,87996.00872753252,102030.48224802026
2025-03-23,95387.36469472456,88187.25803239782,102199.88188685512
2025-03-24,95677.63260133713,88430.71590776372,102791.05319818397
2025-03-25,95794.80860735964,88472.23783010166,102831.27661118539
2025-03-26,96039.4539934741,89087.59990916902,103029.83771235199
2025-03-27,96112.87364547151,89148.0217955641,103090.65479944235
2025-03-28,96279.30730051761,88862.13033393724,103254.50626158339
2025-03-29,96356.95676039995,89152.71291582502,103970.54392694305
2025-03-30,96484.27084053519,89074.48626134786,103059.12145470001
2025-03-31,96689.55421596311,89490.14389233026,103626.35611524859
2025-04-01,96718.72996859586,89903.23225659333,104062.66116330931
2025-04-02,96873.80849430797,90132.07423989844,104405.60986470494
2025-04-03,96857.55040252805,89672.0238020896,104573.46222244496
2025-04-04,96935.62020554383,89101.23417459177,104197.84664019116
2025-04-05,96927.577420236,89116.82627339932,103968.7004042101
2025-04-06,96973.12779441211,89636.68842292602,104311.0872662667
2025-04-07,97101.70168827269,89615.58327266152,104200.13996672732
2025-04-08,97060.19018791107,89416.01868744352,104537.42995773407
2025-04-09,97151.39226564133,90228.95846400103,104572.8911692712
2025-04-10,97078.66114298605,89916.02812389456,104726.19558116731
2025-04-11,97108.04703088557,90147.7067002012,104227.95037392367
2025-04-12,97059.2830924267,90038.32271283351,104290.54208706277
2025-04-13,97072.03740349534,89705.08803414303,104595.36175643855
2025-04-14,97175.49784538295,89556.706561218,104939.76937758144
2025-04-15,97116.12025403016,89711.89422167314,104824.1067830602
2025-04-16,97196.09274084246,90104.13084844775,105103.8403850099
2025-04-17,97118.0038055093,89512.95227445777,104377.58065786453
2025-04-18,97147.0107600607,89191.73369350309,104049.26272904426
2025-04-19,97101.8545529371,90199.2111693689,105049.38628388596
2025-04-20,97121.14293217871,89756.38042191784,105299.17392011262
2025-04-21,97232.96798901397,89699.47687375563,105031.19999654034
2025-04-22,97182.68748208713,89600.35979402298,104781.59256836442
2025-04-23,97271.42192659137,89658.0836493733,104966.17177194463
2025-04-24,97200.75415723708,89621.45769569807,105220.82823447949
2025-04-25,97234.92701672006,90387.50251311499,105125.05260059543
2025-04-26,97191.88445822636,89962.60984148955,105070.59983892285
2025-04-27,97209.57728955902,89244.63974679334,105184.94974375781
2025-04-28,97315.59899623862,89058.05364462461,105412.35297522352
2025-04-29,97254.98056328765,89363.39245820194,105157.63885135572
2025-04-30,97328.69593517766,89760.35211487813,105391.96487657564
2025-05-01,97238.36462243074,89069.35669279982,105382.75302906637
2025-05-02,97248.44705501318,89427.77189172289,105582.77364654951
2025-05-03,97177.27806899436,89803.40653173043,105161.7361537785
2025-05-04,97163.35999786777,89747.247317374,104525.48742647454
2025-05-05,97234.98118807343,89511.75068687834,105505.74245946032
2025-05-06,97137.98936774516,88556.50753413007,104974.61739964061
2025-05-07,97174.27212997756,89484.67016813606,105445.16383165345
2025-05-08,97046.43175577674,88776.92211217224,105049.36632271885
2025-05-09,97019.95076827944,89369.03960934537,105429.34332553971
2025-05-10,96914.19444887788,88600.96728363237,105440.72116813128
2025-05-11,96868.67266020637,88391.16801684874,105350.27564758353
2025-05-12,96912.62767442793,88073.74732459207,105202.10750459434
2025-05-13,96792.77829607637,88015.25520157702,105061.92460535036
2025-05-14,96811.77335888238,88537.17337604293,105394.47437808283
2025-05-15,96672.84257564224,88599.15043031181,105586.23447258113
2025-05-16,96641.94180211052,88162.00644876818,105554.49883362767
2025-05-17,96538.7395125379,88020.29466991164,105560.7206713076
2025-05-18,96502.86728137919,88076.78072039611,105287.41108261178
2025-05-19,96563.50129001212,88341.50247592073,105016.37426248998
2025-05-20,96467.10533073853,88084.5130964479,105129.63571186348
2025-05-21,96515.88842868443,88187.13497686874,105317.75689811716
2025-05-22,96412.4649594507,87506.84281603331,105397.06890847548
2025-05-23,96422.01408309652,87938.2058375172,105576.60358099184
2025-05-24,96363.28491954906,87833.62146166615,105158.66180576257
2025-05-25,96374.86976572953,87805.75070766878,105547.65224382913
2025-05-26,96484.81177112303,87531.99955767367,106121.18864175369
2025-05-27,96438.37685052777,87692.46122823586,105991.63745452263
2025-05-28,96536.54218864579,87668.10725975267,105142.11953421881
2025-05-29,96480.6883966674,87350.075362081,105363.84609950162
2025-05-30,96534.79129406906,88309.25492285633,105919.53758565156
2025-05-31,96516.45888632008,88498.38288184958,105257.0730381673
2025-06-01,96563.23500014117,87715.61714851574,105276.87289400451
2025-06-02,96702.2351922596,87675.12493563666,105733.53856918761
2025-06-03,96677.94396857217,87115.6869454944,105866.3754428553
2025-06-04,96790.72500477276,87499.8088991296,106655.10083864341
2025-06-05,96741.53086036218,87200.43163425513,106082.69002593197
2025-06-06,96794.1077008587,87701.39986887925,106416.67928094768
2025-06-07,96766.04026177058,87535.9169123325,106170.7505256201
2025-06-08,96795.05830829404,87774.82594708925,106797.81626397904
2025-06-09,96908.67013311163,87820.89907308007,106518.85218089595
2025-06-10,96851.95219086722,87855.37405501025,106520.05287007547
2025-06-11,96926.04675476048,87027.85995354874,106614.97348902318
2025-06-12,96832.85440839117,87019.83502642835,106628.00921438806
2025-06-13,96837.21732641922,87400.7893466968,106489.67801256603
2025-06-14,96757.93912167997,87216.114921765,106446.68731828143
2025-06-15,96734.06314722916,86738.4491286403,107143.01569004392
2025-06-16,96794.47550349245,86870.20389820114,106183.41181875409
2025-06-17,96685.66261132539,86054.80295772167,106924.33885841766
2025-06-18,96710.17603299797,87402.47656492944,107149.17253376001
2025-06-19,96571.29216429555,86823.18048826553,106980.97812465436
2025-06-20,96535.163554006,87108.13627682543,107832.70035212098
2025-06-21,96421.80840322447,87317.15718036896,106576.16722537913
2025-06-22,96371.36086035144,87060.28911942554,106831.33663461004
2025-06-23,96413.64902385065,86843.11257732949,106711.14749917146
2025-06-24,96295.93109390663,86422.75892810653,106278.44053646467
2025-06-25,96321.34283987756,85796.15150372336,106207.15127242604
2025-06-26,96193.54438510298,85889.00530295038,106189.59182237831
2025-06-27,96178.86332890543,85768.6916015227,106387.93901975703
2025-06-28,96097.28090192727,86270.5704634461,106877.45078218737
2025-06-29,96088.68379250733,85481.97880257813,106828.97497892962
2025-06-30,96182.4484574628,85246.25728936955,106827.29994978536
2025-07-01,96125.18814343668,85632.06364247164,107112.22198254545
2025-07-02,96219.2154618247,85862.11453894904,106463.68876330229
2025-07-03,96167.20809603615,86021.39557166384,107155.94790951784
2025-07-04,96234.37415158006,85401.98098924692,107265.60378708145
2025-07-05,96239.46326368875,85421.65454591544,107848.72651499405
2025-07-06,96321.04546267228,85724.80153041756,107495.69243523337
2025-07-07,96507.12393400709,85569.60546474077,108390.96775137159
2025-07-08,96542.91120194217,86401.70821819907,108014.20653905228
2025-07-09,96729.32087937137,86357.67255040926,109082.06809291325
2025-07-10,96767.66187729631,86237.17119716831,108324.1294483244
2025-07-11,96921.83093090066,86020.41987528576,108737.50874772306
2025-07-12,97009.34895119358,86669.0035357478,108188.3817670506
2025-07-13,97167.66265874368,86104.32182111622,108687.1636390955
2025-07-14,97423.77716717751,85739.97246840315,109091.0104299103
2025-07-15,97522.04866042716,85609.31827666222,110030.10397110511
2025-07-16,97762.68901385876,86343.83001227216,109549.0616972657
2025-07-17,97846.46905728184,86408.48022610477,110197.14652884268
2025-07-18,98036.91624127855,87274.66533108093,110438.78237855222
2025-07-19,98151.3522197215,86843.76723211538,110238.7831065952
2025-07-20,98327.19190557218,86631.94550185681,110873.06318806684
2025-07-21,98591.56985959786,86934.6006923427,111304.74722023922
2025-07-22,98689.12343172543,86781.26913536218,111104.61615440561
2025-07-23,98920.4848551986,87289.4355635288,111475.37669677165
2025-07-24,98986.96940454154,87622.59930991952,111048.92545265051
2025-07-25,99152.75584217158,87695.25962760783,111737.09129417902
2025-07-26,99235.90516675543,87319.28941306703,112698.97108441278
2025-07-27,99374.63974328255,87182.56246663292,112115.81160884221
2025-07-28,99596.94920567852,88303.13831831129,112133.32003130099
2025-07-29,99648.35307706372,87711.09309876981,113024.6854574065
2025-07-30,99830.37281381334,87174.72494331287,112682.21755701842
2025-07-31,99845.20085847369,87328.35790435217,112084.06405615462
2025-08-01,99957.86335707948,88258.7589687852,113140.02010565589
2025-08-02,99987.22293155546,87893.47795566045,113160.85057390553
2025-08-03,100072.24390353195,87025.80857585379,113336.76549250416
2025-08-04,100241.58660942143,87501.66803700513,113551.3687025506
2025-08-05,100241.360929425,87794.73221008059,113347.74513068463
2025-08-06,100373.59184067827,87627.31618109047,114177.5828994009
2025-08-07,100340.88461023326,87578.88066210249,114405.58149158124
2025-08-08,100408.58624265766,86411.35091461385,113748.69063657631
2025-08-09,100395.78946472441,87517.49214397775,114083.27260907622
2025-08-10,100441.60147354647,87313.77283133361,114218.22614409393
2025-08-11,100574.74386337452,87737.08581151796,114225.79993389278
2025-08-12,100541.31358290235,87816.01848928664,114419.45208613115
2025-08-13,100643.25742562616,87845.61560114399,113848.50932411113
2025-08-14,100583.04733452057,87076.29816392846,114901.05531651423
2025-08-15,100625.85278503643,87764.7307984761,115350.0120175081
2025-08-16,100590.55617227103,87128.37302601202,114639.12544368782
2025-08-17,100616.03307643428,87192.59094137148,114826.11259705434
2025-08-18,100730.76348373377,87596.63202376488,114972.42826854717
2025-08-19,100680.6034994827,87187.23325626805,114220.02865368796
2025-08-20,100767.2697719595,87421.51006685842,115244.59046126142
2025-08-21,100693.02366197573,87233.86411092585,114437.32415027687
2025-08-22,100722.85121897799,87446.86066637785,115334.78636643525
2025-08-23,100675.48473337648,87244.06871938708,115937.40569134314
2025-08-24,100689.68763247896,87662.44507833877,114831.19716261134
2025-08-25,100793.86874072878,86866.03523921965,115470.81616149753
2025-08-26,100733.85543425355,86656.67410914115,115415.28920029578
2025-08-27,100811.37794908267,88155.4816765818,114708.42697729236
2025-08-28,100728.75196304619,86920.29700507254,115611.10200510728
2025-08-29,100751.05563694208,87019.7326899292,115365.8629551187
2025-08-30,100697.1470436289,86390.60456040998,115855.78653644765
2025-08-31,100705.94393931484,86767.82831161549,116126.28480763492
2025-09-01,100806.0321056761,86712.43366462234,116937.17834454833
2025-09-02,100743.43201465614,86689.72379639058,116441.50095044238
2025-09-03,100820.07630372747,86471.55309810488,116366.06216641158
2025-09-04,100738.48540948119,86127.65450929634,116382.2376185068
2025-09-05,100763.93776557104,85833.24482101518,116794.36007726987
2025-09-06,100715.48070036636,86355.11994103262,116188.12289143176
2025-09-07,100732.20417591775,86248.1353422879,117221.86545797637
2025-09-08,100842.84376004447,86854.5674682554,115914.7025008998
2025-09-09,100793.54271857624,85729.6532662115,117289.87837119318
2025-09-10,100886.3258198863,86871.398064435,117015.92767838744
2025-09-11,100823.77227137207,86275.48942162092,116858.16536920147
2025-09-12,100871.18423245095,86041.89919662764,117137.82740570266
2025-09-13,100847.5970451216,84894.89640432318,116667.8450034228
2025-09-14,100892.05329788163,86442.16727828335,117746.78202762433
2025-09-15,101033.20705981166,86333.52045960246,118190.58844399931
2025-09-16,101017.08809072128,85438.49806709334,117543.93231137117
2025-09-17,101145.57851598867,85812.91668308694,116996.30147715763
2025-09-18,101121.08926413613,86347.3303627381,117338.45825586308
2025-09-19,101208.7325766111,84869.50803201862,118902.03464134569
2025-09-20,101227.33658704886,85378.28712255026,118393.86882541786
2025-09-21,101315.7239382745,85023.99409222908,118056.96820540313
2025-09-22,101502.32062721945,85918.90490659355,118940.41016265727
2025-09-23,101532.92474248001,86003.77597712132,119619.86522662181
2025-09-24,101709.18745145357,86239.21515861311,118311.99603862497
2025-09-25,101733.29341649874,86526.56027072427,119378.12419819731
2025-09-26,101870.13684704268,85587.8751571898,119509.61346927489
2025-09-27,101938.33910076284,86331.65802843966,119213.0556456935
2025-09-28,102076.5297379172,85067.33747588008,119587.09158954835
2025-09-29,102312.95717575387,86867.02782586268,120902.24631168264
2025-09-30,102393.25858553662,85076.41992044279,120054.27755827054
2025-10-01,102618.94138755671,86084.94052161314,121320.61442047237
2025-10-02,102692.06354151806,87191.26119368832,120998.68682470234
2025-10-03,102877.40887502211,86646.22704849721,120591.3569527587
2025-10-04,102993.50341483971,87091.77708745193,121073.34962563828
2025-10-05,103178.89468990758,85922.04385927373,121318.87027468873
2025-10-06,103461.760228423,87018.10748455884,121220.7579134492
2025-10-07,103587.67497475535,86623.88688936493,121569.80227264011
2025-10-08,103858.09006958228,86688.10673096047,122332.80178202361
2025-10-09,103975.01028068704,87287.54663891955,122541.55368024425
2025-10-10,104203.16641661446,86883.2045410605,122866.97732539297
2025-10-11,104361.02877429196,87335.58941237674,123706.46702627272
2025-10-12,104587.08367090856,87462.6915135879,123821.01476660825
2025-10-13,104909.43935693435,87032.9763336305,124017.10171050712
2025-10-14,105073.5911023991,86661.56233086194,124525.26755056427
2025-10-15,105380.89795716136,87941.50181870432,124063.29472147605
2025-10-16,105533.25852041565,88209.94914260384,124724.52976790433
2025-10-17,105795.28208976421,87629.16917595235,124569.09802475922
2025-10-18,105985.30126967649,88168.21150959995,124371.18462509007
2025-10-19,106241.64810944423,88365.78231376481,125700.86424874108
2025-10-20,106592.26007919665,88608.30799015667,125958.33276034216
2025-10-21,106782.4456805565,88239.37614741248,126461.34143517831
2025-10-22,107113.36219092767,88044.86220129413,126153.44090406796
2025-10-23,107286.69286974284,89129.82347194698,127283.72697040791
2025-10-24,107566.81998582394,89764.48587866334,127763.39825429174
2025-10-25,107771.83973112656,88832.22368570605,127913.01666633805
2025-10-26,108039.84107364867,88939.98825039624,128184.65850420532
2025-10-27,108398.5148383934,89304.33380376152,129573.81347641641
2025-10-28,108592.9227910826,89786.20093888557,128226.79552647362
2025-10-29,108923.97919943585,89473.81638421364,129190.89258210034
2025-10-30,109093.13217339972,90312.06489337483,130627.08101368905
2025-10-31,109364.5411132391,90923.50253632647,130103.3621311892
2025-11-01,109556.096296261,89987.0929801863,129659.51269302914
2025-11-02,109805.70261526277,91118.05766880253,130588.37270681918
2025-11-03,110140.8937115636,91167.22359829878,130265.4523383527
2025-11-04,110306.60622386914,90832.65234875907,130482.93412091857
2025-11-05,110603.66656585931,91572.15511831349,131645.81086632822
2025-11-06,110733.47746262069,92402.05584304349,132651.97814756524
2025-11-07,110960.20049360757,92410.34721395762,131608.70309340398
2025-11-08,111101.78058145594,91201.42637750739,132688.51874806805
2025-11-09,111296.23433818245,91509.64119464603,132870.06093241193
2025-11-10,111571.26840064029,92073.8348387676,133178.70091255513
2025-11-11,111672.05735717466,92656.66173096045,134024.23139530385
2025-11-12,111899.73355252692,92494.34001194061,133942.98369464878
2025-11-13,111956.07587101862,92316.5618915763,133440.87025986472
2025-11-14,112105.69361423161,91462.59534844173,133688.39789868458
2025-11-15,112167.05128310244,92044.11534074505,134551.8895891774
2025-11-16,112278.7560524166,92002.24804335773,133958.27299974955
2025-11-17,112469.17395616796,91244.85156658926,135037.4834886512
2025-11-18,112484.20428693487,92263.48120336178,135191.4944108539
2025-11-19,112625.76441675256,92194.66486367739,135015.7848734265
2025-11-20,112596.4720837831,92112.3730725131,134835.56911373363
2025-11-21,112661.82123352065,92294.82524316566,134555.7647334261
2025-11-22,112641.1972292837,91748.41777090999,135961.22766172368
2025-11-23,112674.15326069482,92021.53285835717,134751.45603213794
2025-11-24,112790.01404807666,92584.03896384887,135352.35066276707
2025-11-25,112735.63646612538,91256.16637000587,135916.08550276258
2025-11-26,112813.87945636266,91548.81169415516,137040.9932268195
2025-11-27,112728.27047644698,91870.62735309814,134885.22653227992
2025-11-28,112745.16481931944,90584.82811250372,136198.59289644443
2025-11-29,112684.74389915014,91626.17876540213,136448.20828311902
2025-11-30,112687.2746491526,90650.45774026256,135043.92234354198
2025-12-01,112782.69647464716,91124.79020184517,136727.90843659983
2025-12-02,112718.36575295895,90873.34124949586,135888.6602750642
2025-12-03,112797.51063324073,91427.2229363171,135965.90162379935
2025-12-04,112723.88377480746,91050.460064194,137673.34825780088
2025-12-05,112763.90974517283,91330.86692566566,137120.81733880608
2025-12-06,112737.67355077423,90684.59704823408,136308.93552649632
2025-12-07,112785.17279909532,91784.96566653847,136393.58142501407
2025-12-08,112935.90025641586,90375.26501964149,137157.7269994727
2025-12-09,112936.58707073069,91123.97949079034,137019.53782521852
2025-12-10,113089.65963819344,90854.29808327551,136815.35215930015
2025-12-11,113097.8979153443,90783.96821278967,138205.9278625316
2025-12-12,113226.59199245316,90957.10858220099,137433.803136749
2025-12-13,113294.54341899806,90284.6966370084,137637.40507602805
2025-12-14,113440.33371690889,90206.49033410949,138205.2247184198
2025-12-15,113691.92669841237,90797.91496528275,139263.60762963636
2025-12-16,113794.43462506832,91787.31734056727,138964.19830522317
2025-12-17,114048.60086878104,91349.97259899057,138902.92308619
2025-12-18,114155.4864779062,91355.70236949889,140609.04442702958
2025-12-19,114378.65698843966,90567.6254461437,138716.72940610378
2025-12-20,114535.21542725468,91423.74731615986,140075.30452019916
2025-12-21,114762.10333990437,92298.16680235213,139728.0699053817
2025-12-22,115085.73580919,92757.52698276531,141204.11152078642
2025-12-23,115249.7998162502,91706.69603339698,141382.4568011604
2025-12-24,115553.76790064563,91956.88063141548,141927.0451113663
2025-12-25,115697.61381468397,90995.06369957211,142234.44624236936
2025-12-26,115944.02581716048,92976.38754927124,142583.58216369755
2025-12-27,116109.46288879184,91566.99370950976,142185.0750707039
2025-12-28,116330.47508420784,91873.23714292423,143266.00393134507
